"Content Id","Content Type","Content Title Pluralsight","Content Title Degreed","Path Name","PS Content ID","URL","Summary","Duration Hrs","Date Published","Topics"
"a7d8ee2a-d6da-44e0-a961-f092c86e4fee","VIDEO_COURSE","Product Design: Design Patterns","Product Design: Design Patterns","/library/courses/product-design-design-patterns","product-design-design-patterns","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-design-design-patterns","Designing user-friendly products can be challenging without a clear understanding of design patterns and user expectations.  In this course, Product Design: Design Patterns, you’ll learn to create intuitive and effective user experiences. 

First, you’ll explore common design patterns like navigation, content organization, input, and feedback. Next, you’ll discover how user behavior and habits shape expectations and how to align designs with these insights. Finally, you’ll learn how to solve real-world problems by applying the right design patterns. 

When you’re finished with this course, you’ll have the skills and knowledge of design patterns and user-centric design needed to create products that delight and engage users.","0.67","12/26/2024 7:45:12 PM","UI & UX,Product & UX,Product management,Product design"
"1ce0e2c6-61a5-48e8-8618-9d0159ed1645","VIDEO_COURSE","Product Design: Design Systems and Collaboration","Product Design: Design Systems and Collaboration","/library/courses/product-design-design-systems-collaboration","product-design-design-systems-collaboration","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-design-design-systems-collaboration","Design systems help solve branding consistency challenges when it comes to large organizations or products. In this course, Product Design: Design Systems and Collaboration, you’ll learn to implement a design system with a team of stakeholders. First, you’ll explore what a design system is. Next, you’ll discover why they’re so important and how to get started designing one. Finally, you’ll learn how to document, evolve, and maintain a design system using modern tools. When you’re finished with this course, you’ll have the skills and knowledge of design systems  needed to create and develop a design system for product design.","0.51","2/13/2025 8:16:02 PM","UI & UX,Product management,Product & UX,Product design"
"6e30891f-a931-41fe-8765-2f2918723be8","VIDEO_COURSE","Product Design Fundamentals","Product Design Fundamentals","/library/courses/product-design-fundamentals","product-design-fundamentals","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-design-fundamentals","This course will focus on the process of creating new products or improving existing ones. This discipline blends problem-solving, creativity, and design principles to develop and enhance goods or services. ","0.89","7/16/2024 6:25:06 PM","UI & UX,Product & UX,Product management,Product design"
"e29d04cd-7b6a-49f5-a3e5-8aaf93d42759","VIDEO_COURSE","Product Design: Prototyping Principles","Product Design: Prototyping Principles","/library/courses/product-design-prototyping-principles","product-design-prototyping-principles","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-design-prototyping-principles","Bringing a product idea to life can be challenging without an effective prototyping process. In this course, Product Design: Prototyping Principles, you’ll learn to create and refine prototypes that enhance user experience. 

First, you’ll explore the importance of prototyping and different types used in product design. Next, you’ll discover key principles and tools to build effective prototypes. Finally, you’ll learn how to test your prototype, gather user feedback, and iterate for improvement.

When you’re finished with this course, you’ll have the skills and knowledge of prototyping needed to develop and refine user-centered product designs.
","0.76","2/24/2025 10:11:55 PM","UI & UX,Product & UX,Product management,Product design"
"dd5ea3e4-669d-4855-a9e8-34e9275ccdee","VIDEO_COURSE","Product Design: Sketching and Wireframing","Product Design: Sketching and Wireframing","/library/courses/product-design-sketching-wireframing","product-design-sketching-wireframing","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-design-sketching-wireframing","Communicating design ideas effectively can be challenging without the right tools and techniques. In this course, Product Design: Sketching and Wireframing, you’ll learn to turn your ideas into actionable design assets.

First, you’ll explore the importance of sketching and wireframing for brainstorming and communication. Next, you’ll discover how to create effective hand-drawn sketches. Finally, you’ll learn how to transition seamlessly from sketches to low-fidelity digital wireframes.

When you’re finished with this course, you’ll have the skills and knowledge of sketching and wireframing needed to confidently communicate and refine your product design ideas.
","0.50","1/28/2025 4:04:56 PM","UI & UX,Product & UX,Product management,Product design"
"da86d1f8-d198-461f-be3d-1471cd1de66f","VIDEO_COURSE","Product Design: Usability Testing","Product Design: Usability Testing","/library/courses/product-design-usability-testing","product-design-usability-testing","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-design-usability-testing","Poor usability can frustrate users and lead to product failure. In this course, Product Design: Usability Testing, you’ll learn to gather user feedback and refine your designs through usability testing.

First, you’ll explore different usability testing methods and how to plan effective tests. Next, you’ll discover how to analyze feedback to identify usability issues. Finally, you’ll learn how to iterate and improve designs based on testing insights.

When you’re finished with this course, you’ll have the skills and knowledge of usability testing needed to create more user-friendly and successful products.
","0.39","3/13/2025 8:44:48 PM","UI & UX,Product & UX,Product management,Product design"
"9f3412f4-4cb7-421a-be17-3ec45f5577c9","VIDEO_COURSE","Product Design: User Research and Analysis","Product Design: User Research and Analysis","/library/courses/product-design-user-research-analysis","product-design-user-research-analysis","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-design-user-research-analysis","Designing user-centered products can be challenging without a clear understanding of user needs and behaviors. In this course, Product Design: User Research and Analysis, you’ll learn to gather, analyze, and apply user insights to create impactful designs.

First, you’ll explore the fundamentals of user research, including the importance of qualitative and quantitative data. Next, you’ll discover how to analyze patterns and trends to inform product decisions.  Finally, you’ll learn how to use practical techniques like personas, surveys, interviews, and A/B testing to refine your designs. 

When you’re finished with this course, you’ll have the skills and knowledge of user research needed to design products that truly meet user needs.","0.42","12/5/2024 9:09:47 PM","UI & UX,Product & UX,Product management,Product design"
"b0f6afde-deff-43c3-8bbf-13d459324f3e","VIDEO_COURSE","Product Keynote 2023","Product Keynote 2023","/library/courses/product-keynote-2023","product-keynote-2023","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-keynote-2023","Hear from Pluralsight Chief Product Officer, Greg Ceccarelli, and other product leaders as they explore new frontiers in engineering, AI/ML, security, cloud, and more  Learn how new capabilities drive a system of action for what technologists need to know—and need to do.","1.09","11/16/2023 9:02:31 PM","Business intelligence,Digital transformation,Data skills"
"3138bdbc-44ea-430c-afb8-1918533615a9","VIDEO_COURSE","Product Management: Building Roadmaps","Product Management: Building Roadmaps","/library/courses/product-management-building-roadmaps","product-management-building-roadmaps","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-management-building-roadmaps","Every company no matter the industry is now building their products in a different way than they used to. In this course, Product Management: Building Roadmaps, you’ll learn to the essentials to building an effective roadmap. First, you’ll explore how to establish effective goals for your roadmap. Next, you’ll discover how to manage prioritization between features and initiatives. Finally, you'll learn how to group roadmap items. When you’re finished with this course, you’ll have the skills and knowledge of building a product roadmap so you can communicate clearly to all stakeholders involved.
","0.72","3/21/2024 9:32:27 PM","Product roadmap,Product & UX,Product management"
"720b6203-fc47-4418-8351-38ad0240a647","VIDEO_COURSE","Product Management: Customer Development","Product Management: Customer Development","/library/courses/product-management-customer-development","product-management-customer-development","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-management-customer-development","In this course, Product Management: Customer Development, you’ll learn to prioritize solving the most important problems for your customers. First, you’ll explore how to define who your customer is. Next, you’ll discover how to create requirements that solve compelling problems. Finally, you’ll learn how to prioritize solving problems based on a scoring system. When you’re finished with this course, you’ll have the skills and knowledge of Product Management needed to identify your customer and the most important problems that your product needs to solve for them.","1.32","12/20/2023 5:18:49 PM","Product discovery,Project management,Product & UX,Product management,Business skills"
"4a97ac89-4ca6-46f6-8947-859cffdeb101","VIDEO_COURSE","Product Management: Delivering on OKRs","Product Management: Delivering on OKRs","/library/courses/product-management-delivering-okrs","product-management-delivering-okrs","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-management-delivering-okrs","In this course, Product Management: Delivering on OKRs, you’ll learn what OKRs are and how to use them, avoid the common pitfalls, and follow best practices of OKRs for alignment at company and team level.","0.90","9/14/2023 3:35:09 PM","OKR,Product & UX,Product strategy,Product development,Product management,Business processes,Business skills"
"2a24b8bf-8904-4b41-924b-b286bd4d8a99","VIDEO_COURSE","Product Management for Engineering Managers","Product Management for Engineering Managers","/library/courses/product-management-engineering-managers","product-management-engineering-managers","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-management-engineering-managers","As an engineering manager, it’s tough to balance business and technical priorities. This often shows up when giving your direct reports guidance on how to right-size the fidelity of solutions and code they’re writing. In this course, Product Management for Engineering Managers, you’ll learn how to speak the language of product to collaborate well with your cross-functional peers. First, you’ll explore an overview of product management. Next, you’ll discover what a product vision is and why it matters. Finally, you’ll learn how to do great stakeholder management so you can increase your influence with your business leaders. When you’re finished with this course, you’ll have the skills and knowledge of product management needed to collaborate effectively with your product and business stakeholders to foster a healthy engineering team that builds great products.","0.56","9/9/2024 11:37:55 PM","Product & UX,Product management,Business skills,Software engineering,Management skills,Leadership & management,Software development"
"85164746-c5a9-4ffb-bf3b-cb154d1b17fd","VIDEO_COURSE","Product Management Fundamentals","Product Management Fundamentals","/library/courses/product-management-fundamentals","product-management-fundamentals","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-management-fundamentals","Product management rarely comes in a one-size-fits-all approach. In this course, Product Management Fundamentals, you’ll learn core principles of product management and more importantly understand how to apply them for success. We'll look at how we can innovate to solve problems that our customers are experiencing to provide them with the best possible experiences. When you’re finished with this course, you’ll have the skills and knowledge of product management needed to be a successful product manager.","2.31","7/22/2022 10:41:32 PM","Product & UX,Product strategy,Product development,Product analysis,Product management,Product lifecycle"
"4f5c4eb2-22cc-4c03-b3e5-1d5d3fa72f46","VIDEO_COURSE","Product Management: Product Development","Product Management: Product Development","/library/courses/product-management-product-development","product-management-product-development","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-management-product-development","As a product manager, you must stay on top of the game throughout the product lifecycle. In this course, Product Management: Product Development, you will be focusing on the development phase. First, you’ll explore product development roles, activities, and working models. Next, you’ll learn how to plan and effectively communicate your product ideas. Finally, you’ll discover how to collaborate with designers and technical experts to bring your product to life. When you’re finished with this course, you’ll have the skills and knowledge needed to successfully manage your product through development.","2.50","3/28/2024 8:00:59 PM","Product & UX,Product development,Product management"
"a036ebc8-bc20-4c1f-8053-5260d9a864d7","VIDEO_COURSE","Product Management: Product Discovery","Product Management: Product Discovery","/library/courses/product-management-product-discovery","product-management-product-discovery","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-management-product-discovery","In this course, Product Discovery, you’ll learn the essential skills for effective product research and discovery. First, you’ll explore the types of research you’ll likely need to execute and the questions best addressed by each research strategy. Next, you’ll discover how to use each in practice. Finally, you’ll learn how to synthesize your learnings into actionable insights.. When you’re finished with this course, you’ll have the skills and knowledge of product research needed to successfully lead your product team through researching a problem space or opportunity.","1.26","12/27/2022 9:16:13 PM","Product discovery,Product management,Product & UX"
"80db950b-f99a-4e12-ab23-b99d8ac1acc1","VIDEO_COURSE","Product Management: Stakeholder Management","Product Management: Stakeholder Management","/library/courses/product-management-stakeholder-management","product-management-stakeholder-management","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-management-stakeholder-management","Being aware of those who are helping and supporting the development of a product, but also those who are trying to interfere with it and establishing the levels, channels, and pace of communication with each of them are some of the critical activities of product managers.
In this course, Product Management: Stakeholder Management, you'll learn how focusing on different stakeholders and their needs can help you better manage products. 
First, you'll explore different types of stakeholders and why it is essential to identify them, listen to them, and help them see the shared vision of the product. Next, you'll discover various ways to prioritize the stakeholders properly and to decide with whom you should engage, at what level, in what way, and how often. Finally, you'll learn more about what skills can help you set up more productive exchanges with stakeholders. 
When you're finished with this course, you'll have the skills and knowledge needed to successfully manage stakeholders involved in product development, delivery, and usage.","1.43","3/23/2023 9:27:54 PM","Journey map,Product & UX,Product strategy,Product management,Product lifecycle"
"9b756e4a-276f-4cc8-92d3-1c2f24d5d561","VIDEO_COURSE","Product Management: Strategy and Vision","Product Management: Strategy and Vision","/library/courses/product-management-strategy-vision","product-management-strategy-vision","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-management-strategy-vision","Do you often feel that your product is aimless and evolving without a clear end goal? In this course, Product Management: Strategy and Vision, you’ll learn to develop a compelling vision and strategy for your product that will keep your team aligned from start to finish. First, you’ll explore the key pillars of a successful product vision and strategy. Next, you’ll discover how to craft a compelling product vision for your own product. Finally, you’ll learn how to develop a clear product strategy that will guide your product’s evolution for years to come. When you’re finished with this course, you’ll have the skills and knowledge of visioning and strategy needed to ensure that every new release of your product brings you one step closer to your goals.","0.81","7/14/2023 8:40:39 PM","Product strategy,Product management,Product & UX"
"ee76e6d4-1521-47b7-a0c3-7a024d949093","VIDEO_COURSE","Product Management: Understanding the Business","Product Management: Understanding the Business","/library/courses/product-management-understanding-business","product-management-understanding-business","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-management-understanding-business","Too many Product managers maximize their products and features without fully understanding how they lead up into business goals and outcomes. In this course, Product Management: Understanding the Business, you’ll learn to navigate product strategy, discovery, design, and development while impacting Key Objectives and Key Results. First, you’ll explore business vision and strategy. Next, you’ll discover business models and how they impact the product team. Finally, you’ll learn tips and tricks on how product can and should collaborate between all other teams across the business. When you’re finished with this course, you’ll have the skills and knowledge to navigate product Strategy, Discovery, Design, and Development while supporting a growing business.
","2.26","5/1/2023 9:37:51 PM","Product discovery,Product & UX,Product strategy,Product analysis,Product management,Problem statement"
"d6d9ee9f-ca90-4730-9888-25d1a6d6a48d","VIDEO_COURSE","Engaging Team Members and Customers as a Product Owner (IIBA®-CPOA)","Engaging Team Members and Customers as a Product Owner (IIBA®-CPOA)","/library/courses/product-owner-engaging-team-members-customers-cert","product-owner-engaging-team-members-customers-cert","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-owner-engaging-team-members-customers-cert","Creating and delivering outstanding products and services for stakeholders is crucial in today's world. A critical ingredient for success is to have the whole team collectively responsible for the product's success. In this course, Engaging Team Members and Customers as a Product Owner (IIBA®-CPOA), you'll learn how the best product ownership analysis practices can assist you in involving all relevant stakeholders to deliver successful products. First, you'll learn how product owners can engage and empower product teams through the practice of product ownership analysis. Then, you'll discover how product ownership analysis can equip you as a product owner to better understand, support, and engage with product teams and stakeholders. After that, you'll see how to use product ownership analysis techniques to initiate, develop, and maintain a relationship with customers, leading to more satisfactory product development outcomes. Finally, you'll understand how to cultivate a positive relationship with the customer through targeting, a clear value proposition, and a good product-market fit. When you're finished with this course, you'll have the skills and knowledge needed to engage all relevant stakeholders and ensure product success.","1.52","3/30/2022 8:52:50 PM","Product roadmap,IIBA,Product & UX,IT Organizations,Product development,Product analysis,Product management,Vendors & organizations,Product lifecycle"
"8beb806d-7649-4fc1-b381-348b33daeb5d","VIDEO_COURSE","Product Owner Fundamentals - Foundations of Product Ownership","Product Owner Fundamentals - Foundations of Product Ownership","/library/courses/product-owner-fundamentals-foundations","product-owner-fundamentals-foundations","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-owner-fundamentals-foundations","Are you a Product Manager who has suddenly found themselves in the Product Owner role but you aren't sure where to start? If so, Product Owner Fundamentals - Foundations of Product Ownership, is the perfect course for you because you will learn why the Product Owner role is so critical to a Scrum Team's success and why most teams will fail without a skilled Product Owner. First, you will learn the theories and values underlying the Scrum Framework and how you can use these theories to create competitive products for your market. Next, you will learn how the Product Owner can work more effectively with the other roles of the Scrum Team so that the entire team is collaborating to produce great work. Finally, you'll learn how to create a compelling vision for your product that can be communicated to your team in a clear and concise way and that will motivate them to put forth their best efforts to deliver a great product. When you're finished with this course, you'll not only understand why the Product Owner role is so critical to the success of a team using the Scrum Framework, but you'll also have learned specific strategies that you can use in the role to help your team deliver great software.","1.32","1/13/2017 9:22:35 PM","Product & UX,Product development,Product management,Software engineering,Scrum,Software development"
"d079c203-4194-4ac5-ac97-c281f37e1efc","VIDEO_COURSE","Product Owner Fundamentals - Plotting the Product Owner's Career Path","Product Owner Fundamentals - Plotting the Product Owner's Career Path","/library/courses/product-owner-fundamentals-product-owners-career-path","product-owner-fundamentals-product-owners-career-path","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-owner-fundamentals-product-owners-career-path","Have you embraced the Product Owner role and are ready to take the next step in becoming a more effective Product Owner with your team? Or, do you love the role but are struggling to understand where it fits with your longer-term career plans? In this course, Product Owner Fundamentals - Plotting the Product Owner's Career Path, you'll gain the ability to deepen your expertise in your role so you can begin your path to long-term success as a Product Owner. First, you'll learn concrete skills to ensure that each Product Backlog Item you create is immediately actionable by your team so they can hit the ground running with each item. You'll also learn how you can be more available to your team so you can be sure that everyone is working towards a common vision for your product. Next, you'll learn the practices necessary to scale your Product Ownership practices to multiple teams to meet the growing demands of your product. Finally, you'll learn how the Product Owner role can fit into your longer-term career goals as well as what steps you can take to truly differentiate yourself from other Product Owners in the market. Throughout this entire course, you will also learn about common pitfalls and challenges that can arise for Product Owners and how you can learn to avoid or overcome each of these pitfalls. When you're finished with this course, you will have the skills and knowledge necessary to be an effective Product Owner and will understand how to use these skills to find true success for both you and your product.","1.19","3/1/2017 9:09:22 PM","Product management,Product roadmap,Product & UX,Creative & marketing,Marketing,Product marketing"
"640589a9-f8d0-43de-8d5c-d194ee14a8cc","VIDEO_COURSE","Product Owner Fundamentals - Product Ownership from the Trenches","Product Owner Fundamentals - Product Ownership from the Trenches","/library/courses/product-owner-fundamentals-trenches","product-owner-fundamentals-trenches","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-owner-fundamentals-trenches","Are you a Product Owner whose team has adopted the Scrum Framework but you’re struggling to understand where you fit in? In this course, Product Owner Fundamentals - Product Ownership from the Trenches, you’ll learn the Product Owner’s role throughout the Scrum Framework as well as tips for how you can participate in each piece of the Scrum Framework as effectively as possible. First, you’ll discover how to identify and define the individual pieces of work that will be necessary to realize your product vision so your team can understand what will be necessary to bring your product to market. Next, you’ll explore the Product Owner functions in each piece of the Scrum Framework and how you can use this role to help your team be as productive, as possible. Finally, you’ll learn how to define a strategy for releasing your product to market that ensures that each release makes the right impact. When you’re finished with this course, you'll have the skills and knowledge necessary to be effective in the Product Owner role so you can help your team deliver your product to market successfully.","2.44","2/8/2017 10:52:10 PM","Product & UX,Product management,Software engineering,Scrum,Software development"
"22babedf-e594-4c93-96cc-416fa7d1233d","VIDEO_COURSE","Exploring Product Road Maps","Exploring Product Road Maps","/library/courses/product-road-maps-exploring","product-road-maps-exploring","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-road-maps-exploring","A company has a business strategy and vision, but how do those translate to the product? Do people within the company know the why and the what behind what's being built into product? In this course, Exploring Product Roadmaps, you'll learn how to communicate the planned product features and offerings and how they align with the company strategy. First, you'll explore what a product roadmap is, its purpose and what it should contain. Next, you'll discover how to gather requirements from stakeholders, how to prioritize all these inputs, and address the challenges in product roadmap creation. Finally, you'll learn how to update the roadmap as your product evolves. By the end of this course, you'll be able to align your product offerings with the company strategy and communicate it clearly through a product roadmap.","1.06","9/4/2020 5:36:56 PM","Product roadmap,Product & UX,Product management"
"64c803ca-c7b7-488a-a70a-507e6ba42c02","VIDEO_COURSE","Product-Led Culture: Build and Maintain Executive Trust","Product-Led Culture: Build and Maintain Executive Trust","/library/courses/product-speaker-series-build-maintain-executive-trust","product-speaker-series-build-maintain-executive-trust","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-speaker-series-build-maintain-executive-trust","A foundational element in building a product-led organization is the bi-directional trust between the executive and product teams. When trust is breached executives feel the need to step in and dictate product direction. As a result product teams feel disenfranchised. In this session, Product-Led Culture: Build and Maintain Executive Trust, you will learn what happens when this trust breaks down, and review three areas to focus on to build trust: developing a process, doing the work outlined in the process, and showing the work through regular check-ins. You will learn the techniques and skills required to build trust with executives and maintain it long term. ","0.52","1/18/2023 12:53:59 AM","Product & UX,Product strategy,Product development,Product management"
"21906634-be34-45dd-a198-c29f17e98f69","VIDEO_COURSE","The Emotional Side of Product Management","The Emotional Side of Product Management","/library/courses/product-speaker-series-emotional-side","product-speaker-series-emotional-side","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-speaker-series-emotional-side","Managing stakeholders and empathizing with your customers is key to the product management discipline, but to truly master these you need to leverage the basics of EQ or Emotional Intelligence. In this course, The Emotional Side of Product Management, you’ll learn to what Emotional Intelligence is and why it’s critical to product management. First, you’ll explore the four core components of Emotional Intelligence. Next, you’ll discover how to apply it to the product management discipline. Finally, you’ll learn some techniques in each of the core areas to help you improve your Emotional Intelligence. When you’re finished with this course, you’ll have the skills and knowledge of Emotional Intelligence needed to successfully navigate the emotional side of product management. ","0.30","5/23/2023 7:40:45 PM","Professional competencies,Emotional intelligence,Business skills"
"c5c69c4e-7a74-4018-b4a4-c837c57ed85d","VIDEO_COURSE","Making Research Matter - Repeatable, Marketable, Sellable","Making Research Matter - Repeatable, Marketable, Sellable","/library/courses/product-speaker-series-making-research-matter","product-speaker-series-making-research-matter","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-speaker-series-making-research-matter","You’ve done some great product research, and yet, it doesn’t seem to find it’s way into the product. In this Guest Speaker Series, you’ll learn to get people to act on your research. First, you’ll explore research repeatability, how to make your insights repeatable to people. Next, you’ll discover research marketing, how to make people want to find your insights. Finally, you’ll learn how to research sell-ability, how to get the stakeholder to engage. When you’re finished with this course, you’ll have the skills and knowledge of product research needed to get your insights into the product.","0.80","12/20/2022 5:44:52 PM","Product discovery,Product & UX,Product management"
"7ec532dc-d6fa-40b9-bdf5-d12f625e297f","VIDEO_COURSE","Taking a Product Strategy to Product Introduction","Taking a Product Strategy to Product Introduction","/library/courses/product-strategy-product-introduction","product-strategy-product-introduction","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/product-strategy-product-introduction","Being able to bring a valuable and successful introductory product to market is something that every organization needs.
In this course, Taking a Product Strategy to Product Introduction, you’ll explore several key focus areas that will help you integrate your product strategy with a more a targeted go-to-market strategy.

First, you’ll explore your product strategy’s role and importance in your organizations strategic planning activity that includes other products and market activities.

Next, you’ll focus on appealing to and engaging your target markets by working with the elements of your organization that are responsible for go-to-market strategies and tactics. 

You’ll learn how to navigate the marketplace and finalize important go-to-market details such as buyer/seller terms and conditions. 

Finally, you’ll explore how to advocate for your product strategy with financial planning and forecasting that supports your ongoing efforts in the marketplace.

When you’re finished with this course, you’ll have the skills and knowledge to work with your team on go-to-market strategies that align to your overall product strategy.","1.17","2/8/2021 11:33:49 PM","Product & UX,Product strategy,Product management"
"f50c1042-6fbc-4ca0-ade6-e18a9acd35bc","VIDEO_COURSE","Production Machine Learning Systems","Production Machine Learning Systems","/library/courses/production-machine-learning-systems-8","production-machine-learning-systems-8","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/production-machine-learning-systems-8","This course covers how to implement the various flavors of production ML systems— static, dynamic, and continuous training; static and dynamic inference; and batch and online processing. You delve into TensorFlow abstraction levels, the various options for doing distributed training, and how to write distributed training models with custom estimators. This is the second course of the Advanced Machine Learning on Google Cloud series. After completing this course, enroll in the Image Understanding with TensorFlow on Google Cloud course.","2.48","9/7/2023 9:42:33 PM","Artificial intelligence,Machine learning,Data skills"
"0057c107-6f5e-46ef-820c-02b2523fcc00","VIDEO_COURSE","Productionalizing Data Pipelines with Apache Airflow 1","Productionalizing Data Pipelines with Apache Airflow 1","/library/courses/productionalizing-data-pipelines-apache-airflow","productionalizing-data-pipelines-apache-airflow","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/productionalizing-data-pipelines-apache-airflow","
Production-grade Data Pipelines are hard to get right. Even when they are done, every update is complex due to its central piece in every organization's infrastructure. In this course, Productionalizaing Data Pipelines with Apache Airflow 1, you’ll learn to master them using Apache Airflow. First, you’ll explore what Airflow is and how it creates Data Pipelines. Next, you’ll discover how to make your pipelines more resilient and predictable. Finally, you’ll learn how to distribute tasks with Celery and Kubernetes Executors. When you’re finished with this course, you’ll have the skills and knowledge of Apache Airflow needed to make any Data Pipelines production grade.
","2.22","12/9/2020 12:03:08 AM","Databases,Kubernetes,Workflow tools,Database management systems,Software Platforms,IT Ops platforms,Celery,Apache Airflow,Data pipelines,ETL,Data engineering,Data skills,Software"
"83c71558-60f4-44cd-892a-b6900f26791a","VIDEO_COURSE","A Productivity Expert's Guide to Overcoming Procrastination","A Productivity Expert's Guide to Overcoming Procrastination","/library/courses/productivity-experts-guide-overcoming-procrastination","productivity-experts-guide-overcoming-procrastination","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/productivity-experts-guide-overcoming-procrastination","Whether it's washing that pile of dishes in the sink or completing a project at work, procrastination sneaks up on the best of us and can set you behind in your goals. In this course, A Productivity Expert's Guide to Overcoming Procrastination, you’ll learn to overcome your tendency to put things off until later. First, you’ll explore the reasons behind why procrastination happens and how to overcome the survival mode that procrastination can put you in. Next, you’ll discover how to identify procrastination before it happens and ask the right questions to keep procrastination at bay. Finally, you’ll learn how to whittle down your to-do list and transform procrastination into productivity. When you’re finished with this course, you’ll have the skills and knowledge of overcoming procrastination needed to boost your productivity and make progress towards your goals.","0.21","9/10/2024 9:46:04 PM","Professional competencies,Business skills,Productivity"
"2ef06937-283d-4bfd-b0f1-83d6916e088a","VIDEO_COURSE","Influencing without Authority: Becoming an Agent of Change","Influencing without Authority: Becoming an Agent of Change","/library/courses/profdev-series-agent-of-change","profdev-series-agent-of-change","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/profdev-series-agent-of-change","In any organization, there are always going to be opportunities for change. Whether it's improving the culture, creating stronger unity among a team, or even creating a strategy to address a customer pain point, change is and will always be essential. But oftentimes, those who see the need for change are not in a position of authority to make it happen. This can be frustrating, but it doesn't have to be a roadblock. In this course: Influencing without Authority: Becoming an Agent of Change, you'll learn key skills and techniques to better influence those around you to help bring about positive change in your workplace. First, you'll learn key character traits to help you become more influenceable yourself. Next, you'll explore learnings to help you more successfully collaborate with others, and then you'll learn how becoming more in tune with yourself can help you become more persuasive with others. Finally, you'll discover a formula that, if followed, will help you build rapport and instantly gain credibility with others. When you're finished with this course, you'll have learned skills and insights to help you become a more effective change agent.","1.12","11/4/2022 5:50:56 PM","Teamwork,Professional competencies,Business skills,Management skills,Leadership & management"
"d33c1fbb-7669-4b06-bb58-ea0c76fee540","VIDEO_COURSE","Building a High-Performance Culture","Building a High-Performance Culture","/library/courses/profdev-series-building-a-high-performance-culture","profdev-series-building-a-high-performance-culture","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/profdev-series-building-a-high-performance-culture","In this Guest Speaker Series, Building a High-Performance Culture, you’ll learn to build teams that require less oversight, and deliver high quality and consistent results year over year.  First, you’ll explore the importance of building a team vision and working to accomplish a common mission. Next, you’ll discover the keys to handing your team ownership of their outcomes.. Finally, you’ll learn tactical steps to strengthen and maintain the culture of your teams to ensure performance over time.. When you’re finished with this course, you’ll have the skills and knowledge needed to get the best our of your team, even in this new work-from-home world.","0.62","12/21/2022 8:29:11 PM","Company Culture,Teamwork,Professional competencies,Leadership,Business skills,Management skills,Leadership & management"
"6b499a56-0b88-47a2-9f5f-cc22ab78b757","VIDEO_COURSE","Letting Your Customer Be Your Guide","Letting Your Customer Be Your Guide","/library/courses/profdev-series-customer-be-your-guide","profdev-series-customer-be-your-guide","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/profdev-series-customer-be-your-guide","This talk will take you through real-life case studies and examples to teach you how to test ideas, validate approaches, and implement learnings for products at various stages of maturity.","0.36","11/6/2023 8:19:24 PM","Product discovery,Product & UX,Product strategy,Product development,Product analysis,Product management"
